id,name,name_upper,neighbourhood_group,price
9576812,Spectacular Designer Loft,SPECTACULAR DESIGNER LOFT,Manhattan,250
9577006,Private Bedroom,PRIVATE BEDROOM,Queens,55
9577296,1BD in West Village,1BD IN WEST VILLAGE,Manhattan,225
9577748,Beautiful bedroom w/ private bath,BEAUTIFUL BEDROOM W/ PRIVATE BATH,Manhattan,68
9577777,Large 1 BR bright designer gem,LARGE 1 BR BRIGHT DESIGNER GEM,Manhattan,220
9577968,Cozy BR | Private Floor & Terrace,COZY BR | PRIVATE FLOOR & TERRACE,Brooklyn,75
9578181,Spacious & Convenient Midtown Apt,SPACIOUS & CONVENIENT MIDTOWN APT,Manhattan,120
9578325,"Lovely, Cozy Loft Carroll Gardens","LOVELY, COZY LOFT CARROLL GARDENS",Brooklyn,129
9578639,HUGE 2 bed/2 bath in doorman building,HUGE 2 BED/2 BATH IN DOORMAN BUILDING,Manhattan,199
9578683,Cozy room in the heart of LES,COZY ROOM IN THE HEART OF LES,Manhattan,92
9578848,Amazing apartment Brooklyn Highs,AMAZING APARTMENT BROOKLYN HIGHS,Brooklyn,185
9579542,Large and Sunny Artistic Apt / City Center,LARGE AND SUNNY ARTISTIC APT / CITY CENTER,Manhattan,179
9580218,Comfy Space in Gramercy/Manhattan,COMFY SPACE IN GRAMERCY/MANHATTAN,Manhattan,80
9585027,Cozy Oversized Room - near Park Ave,COZY OVERSIZED ROOM - NEAR PARK AVE,Manhattan,80
9585339,Sunny 1 BR apt in West Chelsea,SUNNY 1 BR APT IN WEST CHELSEA,Manhattan,100
9586086,"Bright, Beautiful House w/ Yard","BRIGHT, BEAUTIFUL HOUSE W/ YARD",Brooklyn,225
9586258,PRIVATE COSY ROOM IN BROOKLYN,PRIVATE COSY ROOM IN BROOKLYN,Brooklyn,60
9587933,Old World in New York with Location! Location!,OLD WORLD IN NEW YORK WITH LOCATION! LOCATION!,Manhattan,166
9588196,Cozy & sunny room in Bushwick,COZY & SUNNY ROOM IN BUSHWICK,Brooklyn,70
9588699,"LargeApt 1 BLOCK frm A,C,B,D,2,3","LARGEAPT 1 BLOCK FRM A,C,B,D,2,3",Manhattan,63
9588828,Comfortable UES 2BDR Apt,COMFORTABLE UES 2BDR APT,Manhattan,115
9588992,One Bedroom for Rent,ONE BEDROOM FOR RENT,Brooklyn,65
9589030,Modern+cozy room in Bushwick,MODERN+COZY ROOM IN BUSHWICK,Brooklyn,55
9589086,Modern Duplex Apt with courtyard!,MODERN DUPLEX APT WITH COURTYARD!,Brooklyn,76
9589179,Nolita 1br near Little Italy/SoHo,NOLITA 1BR NEAR LITTLE ITALY/SOHO,Manhattan,140
9590519,Fun Spacious Midtown Apt near U.N. & Central Park,FUN SPACIOUS MIDTOWN APT NEAR U.N. & CENTRAL PARK,Manhattan,150
9590866,Amazing 1bd in the heart of NYC!!!,AMAZING 1BD IN THE HEART OF NYC!!!,Manhattan,39
9591852,Soho Greenwich Village 3+ BDR Duplx,SOHO GREENWICH VILLAGE 3+ BDR DUPLX,Manhattan,450
9591913,"New Studio, 10 mn to Manhattan, Clinton Hill","NEW STUDIO, 10 MN TO MANHATTAN, CLINTON HILL",Brooklyn,105
9592655,Spacious Room (Double Bed/Sofa Bed),SPACIOUS ROOM (DOUBLE BED/SOFA BED),Manhattan,80
9592781,Overlooking Fort Greene Park,OVERLOOKING FORT GREENE PARK,Brooklyn,110
9593093,Beautiful Spacious Apt In Harlem,BEAUTIFUL SPACIOUS APT IN HARLEM,Manhattan,75
9594892,Beautiful Luxury Soho 2 bedroom,BEAUTIFUL LUXURY SOHO 2 BEDROOM,Manhattan,450
9594995,Beautiful private 1BR apt in Harlem,BEAUTIFUL PRIVATE 1BR APT IN HARLEM,Manhattan,150
9595222,Cozy Park Slope Apartment,COZY PARK SLOPE APARTMENT,Brooklyn,125
9595353,Bright 1 Bedroom in 2 BR Apt,BRIGHT 1 BEDROOM IN 2 BR APT,Manhattan,125
9595863,Cozy Private Room in Williamsburg,COZY PRIVATE ROOM IN WILLIAMSBURG,Brooklyn,80
9596551,Blocks Away From Central Park - NYC,BLOCKS AWAY FROM CENTRAL PARK - NYC,Manhattan,260
9596608,Family friendly upper west side apt,FAMILY FRIENDLY UPPER WEST SIDE APT,Manhattan,85
9596708,BEAUTIFUL WHITE BEDROOM/TIMES SQUARE/8 AVE,BEAUTIFUL WHITE BEDROOM/TIMES SQUARE/8 AVE,Manhattan,199
9596854,Large Bright 1 bdr in newly renovated building,LARGE BRIGHT 1 BDR IN NEWLY RENOVATED BUILDING,Brooklyn,135
9597031,Cozy Apartment 20 min to Manhattan!,COZY APARTMENT 20 MIN TO MANHATTAN!,Queens,100
9597111,BEAUTIFUL SMALL BEDROOM/TIMES SQUARE/8 AVENUE,BEAUTIFUL SMALL BEDROOM/TIMES SQUARE/8 AVENUE,Manhattan,99
9597258,Cozy and affordable room.,COZY AND AFFORDABLE ROOM.,Bronx,34
9597325,Perfect Studio in Brooklyn/Queens,PERFECT STUDIO IN BROOKLYN/QUEENS,Queens,89
9597627,Beautiful Room - 20 min. to Lower Manhattan,BEAUTIFUL ROOM - 20 MIN. TO LOWER MANHATTAN,Brooklyn,77
9597629,Lovely Park Slope Bklyn Brownstone,LOVELY PARK SLOPE BKLYN BROWNSTONE,Brooklyn,350
9602518,Beautifully Private Brooklyn Apt,BEAUTIFULLY PRIVATE BROOKLYN APT,Brooklyn,190
9603611,Light-filled Artist Loft in the heart of Bushwick,LIGHT-FILLED ARTIST LOFT IN THE HEART OF BUSHWICK,Brooklyn,115
9603803,Brooklyn Charm,BROOKLYN CHARM,Brooklyn,40
9603991,Homely Apartment For The Holidays!!,HOMELY APARTMENT FOR THE HOLIDAYS!!,Manhattan,200
9605039,"Sunny, Clean One bedroom!","SUNNY, CLEAN ONE BEDROOM!",Manhattan,135
9606832,HIP MODERN 2BR1b Williamsburg/Grnpt,HIP MODERN 2BR1B WILLIAMSBURG/GRNPT,Brooklyn,135
9607482,Cozy Studio in Midtown East,COZY STUDIO IN MIDTOWN EAST,Manhattan,99
9607855,Beautiful apt in Soho,BEAUTIFUL APT IN SOHO,Manhattan,145
9607952,Extra large downtown apartment,EXTRA LARGE DOWNTOWN APARTMENT,Manhattan,349
9607995,Cozy 3 BD in NYC's East Village,COZY 3 BD IN NYC'S EAST VILLAGE,Manhattan,75
9609049,Modern Apt in Williamsburg-roofdeck,MODERN APT IN WILLIAMSBURG-ROOFDECK,Brooklyn,200
9609246,Private bedroom w/Terrace,PRIVATE BEDROOM W/TERRACE,Manhattan,119
9609762,Room on the UWS (near Columbia U),ROOM ON THE UWS (NEAR COLUMBIA U),Manhattan,65
9609800,"*Huge, Clean & Spacious Stay in NYC*","*HUGE, CLEAN & SPACIOUS STAY IN NYC*",Manhattan,50
9609825,Chelsea 1 BR - Brand New Apartment,CHELSEA 1 BR - BRAND NEW APARTMENT,Manhattan,199
9610704,Private Room in the West Village,PRIVATE ROOM IN THE WEST VILLAGE,Manhattan,80
9610982,A private room in an apartment,A PRIVATE ROOM IN AN APARTMENT,Manhattan,55
9611121,Penthouse in Crown Heights,PENTHOUSE IN CROWN HEIGHTS,Brooklyn,99
9611372,Bright space in beautiful area,BRIGHT SPACE IN BEAUTIFUL AREA,Brooklyn,125
9611586,Modern Minimal Central Chelsea Loft,MODERN MINIMAL CENTRAL CHELSEA LOFT,Manhattan,235
9612260,Lovely Brooklyn Apt,LOVELY BROOKLYN APT,Brooklyn,110
9612938,Studio apt in Historic House Museum,STUDIO APT IN HISTORIC HOUSE MUSEUM,Manhattan,120
9613369,Beautiful studio - Upper West Side,BEAUTIFUL STUDIO - UPPER WEST SIDE,Manhattan,195
9613465,Central Park - Cozy Room for 2,CENTRAL PARK - COZY ROOM FOR 2,Manhattan,109
9613541,Open Room for December,OPEN ROOM FOR DECEMBER,Queens,100
9613626,Clean & Simple Brooklyn Bedroom,CLEAN & SIMPLE BROOKLYN BEDROOM,Brooklyn,55
9614378,"Hip, Young & Fabulous Midtown","HIP, YOUNG & FABULOUS MIDTOWN",Manhattan,150
9614552,Huge brownstone apt. on cute block!,HUGE BROWNSTONE APT. ON CUTE BLOCK!,Brooklyn,100
9614672,Beautiful Apartment Hells Kitchen,BEAUTIFUL APARTMENT HELLS KITCHEN,Manhattan,450
9614785,Serene in Sunset,SERENE IN SUNSET,Brooklyn,155
9614933,Prime location Williamsburg Apt,PRIME LOCATION WILLIAMSBURG APT,Brooklyn,80
9614969,Cozy Room in East Harlem,COZY ROOM IN EAST HARLEM,Manhattan,60
9615209,Cozy Studio in Luxury Building LIC,COZY STUDIO IN LUXURY BUILDING LIC,Queens,85
9615417,"Private BRoom ,Bathroom & backyard","PRIVATE BROOM ,BATHROOM & BACKYARD",Brooklyn,90
9615485,Spacious private bedroom 1 stop to Manhattan,SPACIOUS PRIVATE BEDROOM 1 STOP TO MANHATTAN,Manhattan,70
9615727,Slice of paradise in Bushwick!,SLICE OF PARADISE IN BUSHWICK!,Brooklyn,50
9615815,Sunny and Cozy apt in Midtown,SUNNY AND COZY APT IN MIDTOWN,Manhattan,120
9616453,Room next to Columbia University,ROOM NEXT TO COLUMBIA UNIVERSITY,Manhattan,75
9616729,cute and cozy room in brooklyn,CUTE AND COZY ROOM IN BROOKLYN,Brooklyn,31
9617219,Studio One Deluxe Private Room (private bathroom),STUDIO ONE DELUXE PRIVATE ROOM (PRIVATE BATHROOM),Brooklyn,79
9618477,Warm Warm Wooded Quiet City Escape,WARM WARM WOODED QUIET CITY ESCAPE,Manhattan,160
9618986,1 Bedrom Apt(One Block From Subway),1 BEDROM APT(ONE BLOCK FROM SUBWAY),Brooklyn,99
9619848,Beautiful apt 2 blocks from Central Park,BEAUTIFUL APT 2 BLOCKS FROM CENTRAL PARK,Manhattan,199
9623722,One of a Kind Duplex Garden Apt,ONE OF A KIND DUPLEX GARDEN APT,Manhattan,260
9624177,Great modern apt in Williamsburg,GREAT MODERN APT IN WILLIAMSBURG,Brooklyn,200
9625266,West 57th Street in Manhattan,WEST 57TH STREET IN MANHATTAN,Manhattan,395
9625826,Home Sweet Home in Brooklyn,HOME SWEET HOME IN BROOKLYN,Brooklyn,65
9625926,2 bedroom in Cobble Hill,2 BEDROOM IN COBBLE HILL,Brooklyn,219
9627513,Cozy 4br in the heart of Harlem,COZY 4BR IN THE HEART OF HARLEM,Manhattan,60
9628471,Peaceful Brooklyn Sancutary,PEACEFUL BROOKLYN SANCUTARY,Brooklyn,45
9630295,Beautiful Bed Stuy Brownstone Subl,BEAUTIFUL BED STUY BROWNSTONE SUBL,Brooklyn,60
9630342,Quiet Studio in Prime East Village,QUIET STUDIO IN PRIME EAST VILLAGE,Manhattan,107
9631380,Doorman Laundry Large Studio 5195,DOORMAN LAUNDRY LARGE STUDIO 5195,Manhattan,230
9631464,Doorman Swim. Pool 2 bed 2bath!5126,DOORMAN SWIM. POOL 2 BED 2BATH!5126,Manhattan,288
9633119,Feel.Like.A.Local in Williamsburg,FEEL.LIKE.A.LOCAL IN WILLIAMSBURG,Brooklyn,50
9633323,EmpireStateView one bedroom apart,EMPIRESTATEVIEW ONE BEDROOM APART,Queens,130
9633740,1 Bedroom within Full Apartment,1 BEDROOM WITHIN FULL APARTMENT,Manhattan,85
9633920,"Sunny, quiet, minimalist 1 bdrm apt in Brooklyn","SUNNY, QUIET, MINIMALIST 1 BDRM APT IN BROOKLYN",Brooklyn,80
9634829,Spacious 1bd in 2bd Harlem/UWS Area,SPACIOUS 1BD IN 2BD HARLEM/UWS AREA,Manhattan,84
9634880,"Spacious, private living + bedroom in BedStuy","SPACIOUS, PRIVATE LIVING + BEDROOM IN BEDSTUY",Brooklyn,63
9635223,Beautiful Red Brick Room,BEAUTIFUL RED BRICK ROOM,Brooklyn,45
9635607,Suite Oasis - Luxurious & Cozy Apt,SUITE OASIS - LUXURIOUS & COZY APT,Brooklyn,125
9635880,Private room in Lux Boho Loft,PRIVATE ROOM IN LUX BOHO LOFT,Brooklyn,160
9635981,Sweet apt by Prospect Park - 20 minutes from NYC,SWEET APT BY PROSPECT PARK - 20 MINUTES FROM NYC,Brooklyn,63
9637937,Art Lovers Lower East Side 2bedroom,ART LOVERS LOWER EAST SIDE 2BEDROOM,Manhattan,125
9644430,Cosy room in a sunny Brooklyn flat,COSY ROOM IN A SUNNY BROOKLYN FLAT,Brooklyn,45
9644961,Amazing loft in Williamsburg,AMAZING LOFT IN WILLIAMSBURG,Brooklyn,115
9645073,Downtown Manhattan Modern Gem!!,DOWNTOWN MANHATTAN MODERN GEM!!,Manhattan,269
9645338,Lovely room in prime Crown Heights,LOVELY ROOM IN PRIME CROWN HEIGHTS,Brooklyn,55
9645768,Prime West village studio apartment,PRIME WEST VILLAGE STUDIO APARTMENT,Manhattan,150
9645934,Great NYC Apt in Forest Hills,GREAT NYC APT IN FOREST HILLS,Queens,100
9646346,Large 1 Bed Apartment East Village,LARGE 1 BED APARTMENT EAST VILLAGE,Manhattan,190
9646874,"Cozy, bohemian, modern oasis","COZY, BOHEMIAN, MODERN OASIS",Brooklyn,150
9647235,Excellent condition condo Apt,EXCELLENT CONDITION CONDO APT,Queens,75
9647450,Be Comfy Loft Bedroom,BE COMFY LOFT BEDROOM,Brooklyn,59
9649558,Sunny with 2 large bedrooms,SUNNY WITH 2 LARGE BEDROOMS,Brooklyn,173
9652170,Best Location in S. Williamsburg,BEST LOCATION IN S. WILLIAMSBURG,Brooklyn,60
9652365,Sunny Room in Design Loft - Heart of Greenpoint,SUNNY ROOM IN DESIGN LOFT - HEART OF GREENPOINT,Brooklyn,115
9652413,1 Bedroom Near Columbia/Morningside,1 BEDROOM NEAR COLUMBIA/MORNINGSIDE,Manhattan,89
9652438,"Private room in Bushwick, Brooklyn","PRIVATE ROOM IN BUSHWICK, BROOKLYN",Brooklyn,70
9652591,Cozy comfort minutes to Manhattan!,COZY COMFORT MINUTES TO MANHATTAN!,Queens,89
9652949,REALLY HUGE&COZY ROOM ASTORIA 10 MIN TO MANHATTAN,REALLY HUGE&COZY ROOM ASTORIA 10 MIN TO MANHATTAN,Queens,60
9653005,Lovely apartment near Prospect Park,LOVELY APARTMENT NEAR PROSPECT PARK,Brooklyn,130
9654190,Central Park/Museum of Natural Hist,CENTRAL PARK/MUSEUM OF NATURAL HIST,Manhattan,400
9660635,Brownstone!- 15 min to Manhattan!!,BROWNSTONE!- 15 MIN TO MANHATTAN!!,Brooklyn,90
9660751,1 BR in heart of East Village,1 BR IN HEART OF EAST VILLAGE,Manhattan,200
9662070,Large private bedroom in bushwick,LARGE PRIVATE BEDROOM IN BUSHWICK,Brooklyn,65
9663062,Location Eden,LOCATION EDEN,Queens,43
9664497,Room in Modern Brooklyn Apartment,ROOM IN MODERN BROOKLYN APARTMENT,Brooklyn,55
9665709,Spacious 1 BR apartment,SPACIOUS 1 BR APARTMENT,Queens,120
9668485,Private BR+Bath Near Central Park,PRIVATE BR+BATH NEAR CENTRAL PARK,Manhattan,110
9668948,Huge affordable studio in Wash Hts,HUGE AFFORDABLE STUDIO IN WASH HTS,Manhattan,95
9669305,Mid Nolita Soho Lit. Italy Village,MID NOLITA SOHO LIT. ITALY VILLAGE,Manhattan,145
9670233,3 Bed - 3 Bath East Village Oasis w Private Patio,3 BED - 3 BATH EAST VILLAGE OASIS W PRIVATE PATIO,Manhattan,550
9674142,1 bed in Chic Apt in Astoria NYC,1 BED IN CHIC APT IN ASTORIA NYC,Queens,59
9674453,ENTIRE Chic Apt in Astoria NYC,ENTIRE CHIC APT IN ASTORIA NYC,Queens,239
9674869,Cozy room in Chic Apt Astoria NY,COZY ROOM IN CHIC APT ASTORIA NY,Queens,49
9674880,"Large bright room,near Times Square","LARGE BRIGHT ROOM,NEAR TIMES SQUARE",Manhattan,95
9675061,Cozy 1 BR on the Upper East Side,COZY 1 BR ON THE UPPER EAST SIDE,Manhattan,160
9675064,"Clean Quiet 2 Bedroom Apartment,  Private","CLEAN QUIET 2 BEDROOM APARTMENT,  PRIVATE",Brooklyn,90
9675609,HUGE sunny room in Williamsburg-2 min from L train,HUGE SUNNY ROOM IN WILLIAMSBURG-2 MIN FROM L TRAIN,Brooklyn,80
9676482,Sunny Loft Apartment 5 min. Walk to Pratt! #01401,SUNNY LOFT APARTMENT 5 MIN. WALK TO PRATT! #01401,Brooklyn,125
9676890,Spacious Room available,SPACIOUS ROOM AVAILABLE,Brooklyn,65
9677744,Affordable Studio next to Subway,AFFORDABLE STUDIO NEXT TO SUBWAY,Manhattan,77
9677912,"3 BR 2 BA Brownstone Duplex, Yard, sleeps 6, W/E +","3 BR 2 BA BROWNSTONE DUPLEX, YARD, SLEEPS 6, W/E +",Brooklyn,220
9678112,Entire 2 bed apartment in Prime Williamsburg,ENTIRE 2 BED APARTMENT IN PRIME WILLIAMSBURG,Brooklyn,150
9678327,Bright Williamsburg Apartment,BRIGHT WILLIAMSBURG APARTMENT,Brooklyn,200
9678488,Studio in the Heart of WVillage,STUDIO IN THE HEART OF WVILLAGE,Manhattan,200
9678870,Sunny Heart of Park Slope 1 Bedroom,SUNNY HEART OF PARK SLOPE 1 BEDROOM,Brooklyn,160
9679058,Private bedroom in Williamsburg,PRIVATE BEDROOM IN WILLIAMSBURG,Brooklyn,90
9679278,Our Unique 3br Home in Bushwick,OUR UNIQUE 3BR HOME IN BUSHWICK,Brooklyn,230
9679289,"Entire Large Basement, very quiet.","ENTIRE LARGE BASEMENT, VERY QUIET.",Brooklyn,55
9679310,Two Large Rooms in Union Sq Duplex,TWO LARGE ROOMS IN UNION SQ DUPLEX,Manhattan,160
9679337,Huge private room in the heart of Williamsburg,HUGE PRIVATE ROOM IN THE HEART OF WILLIAMSBURG,Brooklyn,46
9679935,"Wyndham Resort Midtown 45 NYC Studio Sep 1-4, 2019","WYNDHAM RESORT MIDTOWN 45 NYC STUDIO SEP 1-4, 2019",Manhattan,224
9682617,mid century modern apartment,MID CENTURY MODERN APARTMENT,Manhattan,300
9682862,Large Apartment in Manhattan!,LARGE APARTMENT IN MANHATTAN!,Manhattan,100
9682898,Bright room in Williamsburg,BRIGHT ROOM IN WILLIAMSBURG,Brooklyn,95
9683486,Mater bedroom in Roosevelt Island,MATER BEDROOM IN ROOSEVELT ISLAND,Manhattan,100
9683691,Spacious Room + Separate Office,SPACIOUS ROOM + SEPARATE OFFICE,Brooklyn,47
9684366,"UWS, Big Private Room, CP + Metro!","UWS, BIG PRIVATE ROOM, CP + METRO!",Manhattan,139
9684503,Big Comfy Bedroom 20 mins from Midtown Manhattan!,BIG COMFY BEDROOM 20 MINS FROM MIDTOWN MANHATTAN!,Queens,68
9684732,Spacious pre-war apartment in Crown Heights,SPACIOUS PRE-WAR APARTMENT IN CROWN HEIGHTS,Brooklyn,110
9684998,Sunny 1 bedroom in Upper East Side,SUNNY 1 BEDROOM IN UPPER EAST SIDE,Manhattan,112
9685104,Beautiful room at nice NYC location,BEAUTIFUL ROOM AT NICE NYC LOCATION,Manhattan,85
9685114,Live in the clouds,LIVE IN THE CLOUDS,Brooklyn,450
9685158,Awesome East Village Apartment!,AWESOME EAST VILLAGE APARTMENT!,Manhattan,390
9685213,Winter Sublet 24Dec-18Jan (Midtown),WINTER SUBLET 24DEC-18JAN (MIDTOWN),Manhattan,55
9685865,Pvt Room W/Pvt Bathroom; NO KITCHEN!,PVT ROOM W/PVT BATHROOM; NO KITCHEN!,Brooklyn,55
9686167,Beautiful Large Bedroom on UWS !!,BEAUTIFUL LARGE BEDROOM ON UWS !!,Manhattan,85
9689359,Cozy & Modern ..... 2 Bedroom,COZY & MODERN ..... 2 BEDROOM,Brooklyn,160
9689477,Large Studio - Lincoln Center,LARGE STUDIO - LINCOLN CENTER,Manhattan,155
9690687,Huge Brooklyn Apartment,HUGE BROOKLYN APARTMENT,Brooklyn,70
9691204,Spacious / Garden Condo Ft. Greene,SPACIOUS / GARDEN CONDO FT. GREENE,Brooklyn,185
9691842,"New, Bright&Spacious cool apartment","NEW, BRIGHT&SPACIOUS COOL APARTMENT",Brooklyn,90
9692074,Student apt. 3 minutes from the 1/C,STUDENT APT. 3 MINUTES FROM THE 1/C,Manhattan,200
9692090,LES Private Bedroom,LES PRIVATE BEDROOM,Manhattan,58
9692205,East Manhattan (March 10th-18th),EAST MANHATTAN (MARCH 10TH-18TH),Manhattan,70
9692740,Convenient apartment in Manhattan,CONVENIENT APARTMENT IN MANHATTAN,Manhattan,50
9693080,Entire 1BR apartment in NYC,ENTIRE 1BR APARTMENT IN NYC,Queens,85
9693821,2 Bedroom + Futon - Manhattan,2 BEDROOM + FUTON - MANHATTAN,Manhattan,200
9694001,West Village Studio Apartment,WEST VILLAGE STUDIO APARTMENT,Manhattan,250
9694297,Private room in Historic Queens NY,PRIVATE ROOM IN HISTORIC QUEENS NY,Queens,45
9694633,Renovated Greenpoint Apartment,RENOVATED GREENPOINT APARTMENT,Brooklyn,109
9695052,Owl's Landing - The Twins,OWL'S LANDING - THE TWINS,Staten Island,48
9695552,Comfty 1BR apt in Upper West Side,COMFTY 1BR APT IN UPPER WEST SIDE,Manhattan,150
9696139,BK Oasis- Private 1BD in Heart of Williamsburg,BK OASIS- PRIVATE 1BD IN HEART OF WILLIAMSBURG,Brooklyn,350
9696307,"Small, cozy studio in the UWS","SMALL, COZY STUDIO IN THE UWS",Manhattan,100
9696357,Huge 1BD near Central Park Sleeps 5,HUGE 1BD NEAR CENTRAL PARK SLEEPS 5,Manhattan,177
9696653,Stylish 1br apt west village,STYLISH 1BR APT WEST VILLAGE,Manhattan,108
9697749,Private bedroom in BedStuy!,PRIVATE BEDROOM IN BEDSTUY!,Brooklyn,28
9697969,East Village 3 Bedroom Apt,EAST VILLAGE 3 BEDROOM APT,Manhattan,101
9698613,"1 Bedroom Sublet in Astoria, NY","1 BEDROOM SUBLET IN ASTORIA, NY",Queens,35
9698691,"Big 1 Bed, kitchen, living room, TV","BIG 1 BED, KITCHEN, LIVING ROOM, TV",Queens,105
9698905,Cozy private room w/ensuite bathroom!!,COZY PRIVATE ROOM W/ENSUITE BATHROOM!!,Brooklyn,95
9698992,-CLEAN ROOM - New Apartment - Manhattan,-CLEAN ROOM - NEW APARTMENT - MANHATTAN,Manhattan,62
9699378,"Spacious, Quiet, 20 steps to subway","SPACIOUS, QUIET, 20 STEPS TO SUBWAY",Manhattan,65
9699559,Newly Renovated Midtown Apartment,NEWLY RENOVATED MIDTOWN APARTMENT,Manhattan,150
9703075,2BR in Beautiful Brownstone!!!,2BR IN BEAUTIFUL BROWNSTONE!!!,Brooklyn,113
9705782,Spacious Brooklyn Brownstone 3BR+,SPACIOUS BROOKLYN BROWNSTONE 3BR+,Brooklyn,300
9705958,"Comfy, family-friendly BedStuy apt","COMFY, FAMILY-FRIENDLY BEDSTUY APT",Brooklyn,65
9706724,Cozy Apartment in Crown Heights,COZY APARTMENT IN CROWN HEIGHTS,Brooklyn,55
9707469,"Brooklyn Heights ""Tree House""","BROOKLYN HEIGHTS ""TREE HOUSE""",Brooklyn,150
9707498,"Sunny, Quiet Home in Brooklyn's Best Area (Legal)","SUNNY, QUIET HOME IN BROOKLYN'S BEST AREA (LEGAL)",Brooklyn,120
9707531,Bright & Clean 1bed apt *PRIME* LES,BRIGHT & CLEAN 1BED APT *PRIME* LES,Manhattan,160
9707671,Cozy Apartment,COZY APARTMENT,Manhattan,135
9707735,Entire 2 BR Williamsburg Apt (parking/near train),ENTIRE 2 BR WILLIAMSBURG APT (PARKING/NEAR TRAIN),Brooklyn,175
9708577,Miriams Place,MIRIAMS PLACE,Brooklyn,300
9709428,Apt Williamsburg! Perfect location!,APT WILLIAMSBURG! PERFECT LOCATION!,Brooklyn,80
9709801,Large room,LARGE ROOM,Queens,40
9710169,Doorman 1 bedroom GYM Deck Luxury!5203,DOORMAN 1 BEDROOM GYM DECK LUXURY!5203,Manhattan,170
9710184,1 br Apt in Washington Heights,1 BR APT IN WASHINGTON HEIGHTS,Manhattan,85
9710538,Beautiful apartment with a loft.,BEAUTIFUL APARTMENT WITH A LOFT.,Bronx,85
9710620,1-bed Apt in Crown Heights,1-BED APT IN CROWN HEIGHTS,Brooklyn,84
9711313,Cozy 4BD 2.5BR w/Jacuzzi & Parking,COZY 4BD 2.5BR W/JACUZZI & PARKING,Brooklyn,399
9711921,The Archive West Village,THE ARCHIVE WEST VILLAGE,Manhattan,450
9712126,••BEST Manhattan Downtown Location!••,••BEST MANHATTAN DOWNTOWN LOCATION!••,Manhattan,140
9712682,Brownstone 1 BR with Huge Backyard,BROWNSTONE 1 BR WITH HUGE BACKYARD,Brooklyn,210
9712796,Charming Upper West Side 1BR Apt,CHARMING UPPER WEST SIDE 1BR APT,Manhattan,135
9712829,Light and Airy Loft in Williamsburg,LIGHT AND AIRY LOFT IN WILLIAMSBURG,Brooklyn,200
9713045,Lovely and spacious 2BR/2 bath apt,LOVELY AND SPACIOUS 2BR/2 BATH APT,Manhattan,200
9713048,Large Bedstuy/Bushwick Room,LARGE BEDSTUY/BUSHWICK ROOM,Brooklyn,47
9713116,Cheerful 1BR Bed-Stuy Apartment with Cat,CHEERFUL 1BR BED-STUY APARTMENT WITH CAT,Brooklyn,50
9713594,Cozy roof top apartment,COZY ROOF TOP APARTMENT,Brooklyn,95
9713626,Meatpacking - Luxury Brownstone,MEATPACKING - LUXURY BROWNSTONE,Manhattan,280
9713934,Beautiful Apartment in the heart of Brooklyn,BEAUTIFUL APARTMENT IN THE HEART OF BROOKLYN,Brooklyn,50
9713997,Extra BR in dreamlike soho loft,EXTRA BR IN DREAMLIKE SOHO LOFT,Manhattan,200
9714004,Spacious and Bright Two Bedroom Bedroom Apartment.,SPACIOUS AND BRIGHT TWO BEDROOM BEDROOM APARTMENT.,Manhattan,197
9714870,Lovely Brooklyn Garden Apt,LOVELY BROOKLYN GARDEN APT,Brooklyn,120
9714880,Brooklyn Artist Loft-Style,BROOKLYN ARTIST LOFT-STYLE,Brooklyn,60
9715404,1 Bedroom in the Upper East Side,1 BEDROOM IN THE UPPER EAST SIDE,Manhattan,100
9715759,nice small room in upper east side,NICE SMALL ROOM IN UPPER EAST SIDE,Manhattan,84
9715891,"Rooftop, Doorman, Luxury Building","ROOFTOP, DOORMAN, LUXURY BUILDING",Queens,200
9715973,Amazing view midtown studio,AMAZING VIEW MIDTOWN STUDIO,Manhattan,150
9716234,Cozy with Great location !!!,COZY WITH GREAT LOCATION !!!,Brooklyn,35
9716437,Chill Gramercy Flat,CHILL GRAMERCY FLAT,Manhattan,195
9717662,"Serene, Spacious Bedroom in 2BR Apt","SERENE, SPACIOUS BEDROOM IN 2BR APT",Manhattan,37
9717766,Cozy studio,COZY STUDIO,Manhattan,200
9720768,"Midtown Times Square bright room, private bath","MIDTOWN TIMES SQUARE BRIGHT ROOM, PRIVATE BATH",Manhattan,125
9720809,Centrally located Times Square large room,CENTRALLY LOCATED TIMES SQUARE LARGE ROOM,Manhattan,100
9724452,Small cozy studio WashingtonHeights,SMALL COZY STUDIO WASHINGTONHEIGHTS,Manhattan,70
9725232,"LUX Prospect Park Historic 1BR near 2,5,Q&B trains","LUX PROSPECT PARK HISTORIC 1BR NEAR 2,5,Q&B TRAINS",Brooklyn,125
9725508,"Super Quiet, Your Oasis","SUPER QUIET, YOUR OASIS",Brooklyn,123
9726043,Family apt w/ junglegym-bed for kids,FAMILY APT W/ JUNGLEGYM-BED FOR KIDS,Brooklyn,95
9726143,"Huge 1-Bedroom, A+ Midtown Location","HUGE 1-BEDROOM, A+ MIDTOWN LOCATION",Manhattan,199
